Date,Open,High,Low,Close,Volume
2019-07-05,1242.550049,1247.474976,1230.0,1236.199951,3791530.0
2019-07-08,1237.275024,1237.300049,1198.525024,1204.800049,7303570.0
2019-07-09,1201.925049,1205.400024,1186.5,1189.574951,8241344.0
2019-07-10,1189.375,1199.0,1183.125,1194.375,5784574.0
2019-07-11,1201.5,1207.0,1197.824951,1203.574951,4548798.0
2019-07-12,1209.0,1209.0,1192.525024,1196.949951,4488136.0
2019-07-15,1198.0,1201.5,1188.675049,1197.375,4116592.0
2019-07-16,1209.0,1209.0,1191.0,1195.599976,6385284.0
2019-07-17,1196.474976,1205.800049,1195.650024,1198.724976,3879868.0
2019-07-18,1201.5,1214.5,1200.949951,1205.949951,5401292.0
2019-07-19,1207.5,1210.349976,1183.5,1187.824951,4469614.0
2019-07-22,1172.5,1174.925049,1140.625,1148.625,11085648.0
2019-07-23,1147.25,1147.25,1121.025024,1131.75,13901432.0
2019-07-24,1128.375,1146.5,1125.5,1140.449951,8681870.0
2019-07-25,1142.5,1157.724976,1140.125,1143.025024,9731004.0
2019-07-26,1139.099976,1146.824951,1136.425049,1138.650024,6414914.0
2019-07-29,1136.775024,1136.775024,1111.525024,1122.150024,4988246.0
2019-07-30,1127.5,1135.599976,1119.949951,1126.125,5197068.0
2019-07-31,1120.0,1133.5,1117.125,1125.824951,6945920.0
2019-08-01,1114.550049,1120.0,1098.5,1110.900024,9120838.0
2019-08-02,1105.5,1112.0,1091.0,1107.175049,13912768.0
2019-08-05,1098.525024,1100.0,1081.25,1089.625,9911220.0
2019-08-06,1083.5,1105.125,1083.5,1094.550049,12445470.0
2019-08-07,1095.0,1101.0,1082.5,1092.0,9375068.0
2019-08-08,1099.0,1121.5,1091.5,1116.574951,9855800.0
2019-08-09,1123.5,1144.5,1119.900024,1141.0,15218056.0
2019-08-13,1136.650024,1136.650024,1101.300049,1110.175049,7720034.0
2019-08-14,1117.699951,1117.699951,1101.525024,1114.724976,7127026.0
2019-08-16,1107.0,1116.5,1102.050049,1113.849976,7623780.0
2019-08-19,1119.25,1121.0,1100.849976,1103.425049,4249100.0
2019-08-20,1104.625,1113.900024,1103.425049,1110.300049,5135296.0
2019-08-21,1112.449951,1120.599976,1107.099976,1112.925049,5236356.0
2019-08-22,1110.425049,1110.425049,1083.525024,1087.050049,6996022.0
2019-08-23,1080.5,1088.5,1069.800049,1081.349976,10049808.0
2019-08-26,1097.449951,1133.074951,1083.5,1128.074951,12640122.0
2019-08-27,1128.0,1136.449951,1120.050049,1129.974976,10330416.0
2019-08-28,1125.0,1128.675049,1113.175049,1123.75,6831294.0
2019-08-29,1123.0,1126.849976,1110.150024,1113.474976,7391858.0
2019-08-30,1116.75,1130.0,1111.0,1113.974976,9616660.0
2019-09-03,1110.0,1110.5,1098.074951,1105.474976,5714338.0
2019-09-04,1103.5,1137.0,1099.5,1123.875,7530352.0
2019-09-05,1124.5,1136.199951,1112.5,1117.574951,8648126.0
2019-09-06,1114.0,1128.300049,1110.650024,1122.949951,6435002.0
2019-09-09,1123.0,1130.449951,1108.050049,1124.800049,5321702.0
2019-09-11,1137.0,1137.0,1120.574951,1125.650024,7604558.0
2019-09-12,1125.349976,1144.400024,1124.074951,1135.425049,9066150.0
2019-09-13,1125.5,1133.724976,1119.0,1128.724976,7685670.0
2019-09-16,1125.949951,1131.324951,1120.5,1122.074951,5515092.0
2019-09-17,1123.949951,1124.25,1099.050049,1105.675049,5328278.0
2019-09-18,1108.650024,1112.074951,1090.0,1093.875,6479942.0
2019-09-19,1099.900024,1107.050049,1084.0,1101.050049,5311655.0
2019-09-20,1108.0,1209.900024,1105.400024,1199.599976,23075017.0
2019-09-23,1259.550049,1282.699951,1229.0,1257.25,20960205.0
2019-09-24,1250.0,1261.949951,1227.550049,1253.800049,11689524.0
2019-09-25,1249.900024,1249.900024,1230.099976,1239.699951,7804488.0
2019-09-26,1239.800049,1275.0,1236.349976,1242.5,15335780.0
2019-09-27,1248.25,1253.5,1237.599976,1244.199951,7436585.0
2019-09-30,1228.800049,1240.0,1216.5,1227.449951,9109229.0
2019-10-01,1231.5,1255.0,1221.099976,1248.800049,9384176.0
2019-10-03,1239.949951,1243.800049,1216.349976,1223.550049,8149438.0
2019-10-04,1236.650024,1239.599976,1185.300049,1189.699951,9201816.0
2019-10-07,1201.199951,1219.849976,1181.150024,1186.900024,11256610.0
2019-10-09,1197.099976,1229.900024,1190.0,1228.150024,8713635.0
2019-10-10,1221.800049,1225.949951,1197.199951,1200.550049,5778429.0
2019-10-11,1213.400024,1224.0,1188.949951,1198.800049,8593159.0
2019-10-14,1209.0,1219.900024,1197.400024,1204.400024,6133901.0
2019-10-15,1207.0,1225.0,1206.849976,1223.050049,4200187.0
2019-10-16,1231.650024,1235.0,1210.099976,1221.099976,5293408.0
2019-10-17,1227.5,1229.849976,1213.099976,1220.0,6121807.0
2019-10-18,1225.449951,1233.849976,1220.349976,1229.0,5616903.0
2019-10-22,1257.0,1257.0,1232.599976,1239.300049,10003114.0
2019-10-23,1246.849976,1249.75,1233.0,1241.599976,5095107.0
2019-10-24,1248.0,1254.150024,1226.349976,1236.099976,6553747.0
2019-10-25,1240.0,1246.849976,1220.0,1229.0,6496771.0
2019-10-29,1238.0,1257.349976,1237.699951,1242.5,7116284.0
2019-10-30,1246.900024,1262.699951,1243.0,1248.349976,6005683.0
2019-10-31,1257.699951,1263.900024,1227.099976,1230.349976,6608853.0
2019-11-01,1239.0,1243.75,1227.599976,1240.050049,5756130.0
2019-11-04,1246.449951,1250.0,1229.050049,1236.849976,4967588.0
2019-11-05,1241.0,1244.800049,1229.050049,1239.5,6183905.0
2019-11-06,1242.449951,1259.0,1228.050049,1256.650024,6065168.0
2019-11-07,1261.0,1269.699951,1250.0,1263.699951,8481517.0
2019-11-08,1259.0,1267.0,1251.449951,1255.599976,6625748.0
2019-11-11,1252.550049,1268.5,1250.5,1264.75,7143305.0
2019-11-13,1261.949951,1270.0,1253.599976,1257.550049,4646748.0
2019-11-14,1263.800049,1277.0,1257.199951,1273.900024,5527609.0
2019-11-15,1283.849976,1285.0,1271.099976,1277.900024,4639506.0
2019-11-18,1277.0,1279.449951,1258.699951,1262.050049,4565146.0
2019-11-19,1265.300049,1275.0,1261.099976,1271.900024,5285289.0
2019-11-20,1273.0,1282.949951,1267.0,1273.349976,5527129.0
2019-11-21,1270.25,1287.0,1268.349976,1283.349976,6009763.0
2019-11-22,1283.650024,1283.650024,1262.0,1264.75,3844005.0
2019-11-25,1264.150024,1279.5,1264.150024,1271.099976,3946778.0
2019-11-26,1278.449951,1279.75,1266.949951,1275.050049,4358001.0
2019-11-27,1276.0,1285.75,1271.199951,1278.400024,4790333.0
2019-11-28,1280.199951,1283.050049,1262.0,1265.300049,6183020.0
2019-11-29,1267.699951,1279.900024,1252.0,1274.949951,7783813.0
2019-12-02,1273.949951,1273.949951,1258.599976,1265.75,4473102.0
2019-12-03,1268.199951,1269.0,1253.800049,1255.400024,3495953.0
2019-12-04,1252.5,1256.900024,1234.199951,1251.650024,5697807.0
2019-12-05,1255.599976,1258.75,1240.75,1245.599976,6386247.0
2019-12-06,1248.949951,1260.0,1238.199951,1246.050049,6887325.0
2019-12-09,1249.5,1249.849976,1237.550049,1242.949951,4132675.0
2019-12-10,1251.0,1253.650024,1245.099976,1249.5,4894450.0
2019-12-11,1250.099976,1254.0,1242.5,1248.75,5527321.0
2019-12-12,1253.0,1269.449951,1253.0,1263.599976,6456574.0
2019-12-13,1265.0,1272.349976,1259.25,1263.849976,5887593.0
2019-12-16,1269.25,1270.0,1248.199951,1257.349976,5663788.0
2019-12-17,1260.0,1274.800049,1255.349976,1271.099976,6213677.0
2019-12-18,1283.0,1299.0,1273.650024,1292.349976,8723586.0
2019-12-19,1305.0,1305.5,1286.099976,1288.800049,6509188.0
2019-12-20,1288.75,1299.599976,1280.050049,1296.699951,7513022.0
2019-12-23,1299.0,1304.0,1288.800049,1302.400024,5097891.0
2019-12-24,1298.599976,1301.099976,1286.949951,1289.150024,3589604.0
2019-12-26,1289.699951,1291.849976,1264.650024,1270.449951,7474879.0
2019-12-27,1272.0,1279.0,1270.0,1275.0,3546496.0
2019-12-30,1282.0,1288.75,1274.050049,1282.150024,4667095.0
2019-12-31,1281.949951,1281.949951,1268.650024,1272.099976,4178528.0
2020-01-01,1276.099976,1280.0,1270.599976,1278.599976,1836849.0
2020-01-02,1279.0,1288.0,1279.0,1286.75,3068583.0
2020-01-03,1282.199951,1285.0,1263.599976,1268.400024,5427775.0
2020-01-06,1260.0,1261.800049,1236.0,1240.949951,5445093.0
2020-01-07,1258.900024,1271.449951,1252.25,1260.599976,7362247.0
2020-01-08,1246.949951,1262.150024,1240.050049,1257.300049,5666055.0
2020-01-09,1265.0,1275.800049,1263.099976,1271.400024,4773158.0
2020-01-10,1284.099976,1286.900024,1275.099976,1282.699951,4607290.0
2020-01-13,1282.699951,1296.5,1276.0,1286.0,3725784.0
2020-01-14,1289.0,1292.550049,1277.5,1289.5,3943145.0
2020-01-15,1286.400024,1287.949951,1274.099976,1284.25,5893724.0
2020-01-16,1282.050049,1291.0,1279.349976,1287.650024,3575200.0
2020-01-17,1281.75,1284.900024,1271.900024,1278.150024,8459407.0
2020-01-20,1304.849976,1304.849976,1252.5,1254.900024,11089225.0
2020-01-21,1250.0,1250.0,1238.400024,1244.349976,7492402.0
2020-01-22,1248.050049,1255.0,1234.400024,1240.849976,9184155.0
2020-01-23,1240.0,1246.849976,1231.0,1244.849976,5754460.0
2020-01-24,1246.0,1254.0,1239.099976,1244.550049,5915878.0
2020-01-27,1235.0,1235.0,1211.75,1213.199951,9444276.0
2020-01-28,1218.800049,1227.800049,1213.25,1223.199951,6706079.0
2020-01-29,1225.300049,1242.0,1222.25,1235.849976,6894175.0
2020-01-30,1238.949951,1238.949951,1217.199951,1226.050049,6055992.0
2020-01-31,1231.449951,1237.800049,1220.25,1226.300049,5589134.0
2020-02-03,1197.0,1197.949951,1177.699951,1192.800049,6538505.0
2020-02-04,1198.0,1234.0,1198.0,1229.800049,10448852.0
2020-02-05,1234.900024,1248.0,1227.300049,1244.650024,9010341.0
2020-02-06,1244.650024,1248.699951,1237.199951,1239.800049,5913775.0
2020-02-07,1246.0,1247.0,1231.599976,1242.199951,3407724.0
2020-02-10,1242.949951,1242.949951,1226.050049,1240.300049,4609917.0
2020-02-11,1243.300049,1255.0,1238.050049,1240.599976,5806760.0
2020-02-12,1245.199951,1252.900024,1244.050049,1249.0,3148965.0
2020-02-13,1259.900024,1259.900024,1233.599976,1241.400024,4556070.0
2020-02-14,1243.199951,1248.400024,1215.0,1219.349976,7344429.0
2020-02-17,1225.0,1233.0,1214.449951,1217.150024,5076345.0
2020-02-18,1216.900024,1218.5,1203.5,1213.25,5264558.0
2020-02-19,1222.5,1230.0,1213.900024,1227.199951,5006134.0
2020-02-20,1230.0,1230.0,1214.099976,1217.099976,5561707.0
2020-02-24,1208.949951,1214.75,1200.0,1209.949951,8284042.0
2020-02-25,1204.0,1209.0,1198.0,1200.300049,6943340.0
2020-02-26,1197.5,1204.699951,1185.650024,1199.25,6907393.0
2020-02-27,1195.0,1202.5,1181.0,1199.449951,10327549.0
2020-02-28,1175.5,1185.0,1170.099976,1177.650024,12156528.0
2020-03-02,1200.199951,1201.150024,1166.150024,1179.599976,7332449.0
2020-03-03,1175.0,1185.349976,1168.0,1181.800049,11184775.0
2020-03-04,1178.349976,1180.0,1133.099976,1148.849976,17144435.0
2020-03-05,1153.0,1165.0,1142.75,1151.349976,9774854.0
2020-03-06,1125.0,1140.900024,1101.0,1134.900024,11526783.0
2020-03-09,1110.0,1118.400024,1065.0,1107.300049,17210295.0
2020-03-11,1105.0,1120.0,1092.0,1113.800049,17769120.0
2020-03-12,1075.0,1080.0,1003.450012,1021.299988,29500385.0
2020-03-13,980.049988,1081.449951,919.200012,1069.800049,33171182.0
2020-03-16,1035.0,1037.0,995.0,999.5,15993161.0
2020-03-17,1008.0,1010.0,954.700012,975.099976,21338419.0
2020-03-18,985.0,993.0,865.0,876.900024,30590703.0
2020-03-19,847.0,919.950012,795.0,895.549988,33610024.0
2020-03-20,875.0,914.599976,824.549988,882.849976,44318732.0
2020-03-23,794.599976,838.75,765.0,771.549988,25138477.0
2020-03-24,795.25,810.0,738.75,767.700012,30528636.0
2020-03-25,770.450012,867.450012,755.25,856.75,23614021.0
2020-03-26,870.099976,937.700012,841.0,901.099976,28521578.0
2020-03-27,944.950012,988.650024,872.099976,904.450012,27617968.0
2020-03-30,880.0,887.0,828.0,831.650024,19634222.0
2020-03-31,853.799988,873.599976,838.0,861.900024,17605546.0
2020-04-01,863.849976,863.849976,820.0,829.650024,14551752.0
2020-04-03,843.0,844.0,810.0,813.849976,17498140.0
2020-04-07,874.0,907.299988,845.349976,896.099976,30206319.0
2020-04-08,879.950012,945.0,866.099976,888.900024,28109676.0
2020-04-09,913.0,930.900024,890.0,925.049988,22228573.0
2020-04-13,934.0,946.700012,886.200012,895.349976,17079028.0
2020-04-15,930.5,930.5,843.0,863.299988,28989376.0
2020-04-16,865.0,890.700012,856.25,879.75,26927198.0
2020-04-17,915.0,920.0,887.25,910.299988,27941731.0
2020-04-20,951.0,960.950012,935.0,944.849976,33116493.0
2020-04-21,925.0,934.0,908.0,921.650024,16589003.0
2020-04-22,919.150024,933.0,907.299988,928.599976,19144677.0
2020-04-23,935.0,958.5,912.549988,954.950012,20450611.0
2020-04-24,933.0,958.400024,926.0,938.049988,16642284.0
2020-04-27,945.150024,957.400024,926.299988,929.700012,13710536.0
2020-04-28,943.799988,943.799988,922.0,931.400024,14720718.0
2020-04-29,935.0,992.700012,934.099976,977.099976,27938889.0
2020-04-30,1001.400024,1019.0,992.099976,1001.799988,21896567.0
2020-05-04,957.5,960.0,917.5,923.0,13361162.0
2020-05-05,938.0,944.0,908.049988,911.450012,14836429.0
2020-05-06,919.0,950.0,905.650024,946.400024,16892923.0
2020-05-07,940.5,943.299988,921.349976,925.0,10915865.0
2020-05-08,942.0,943.950012,925.200012,929.049988,10403742.0
2020-05-11,937.0,954.0,914.0,915.799988,14275392.0
2020-05-12,901.0,909.400024,871.099976,901.549988,24784209.0
2020-05-13,951.0,960.0,922.099976,927.650024,22173483.0
2020-05-14,898.0,911.0,890.0,893.700012,19777445.0
2020-05-15,890.5,892.400024,875.0,888.150024,12174814.0
2020-05-18,888.0,888.0,831.299988,836.650024,23324982.0
2020-05-19,860.849976,867.299988,826.099976,830.650024,23730346.0
2020-05-20,836.450012,864.0,832.200012,857.099976,20007153.0
2020-05-21,861.450012,884.0,852.299988,859.549988,24239454.0
2020-05-22,850.0,870.299988,833.049988,838.849976,21023716.0
2020-05-26,857.0,871.75,848.75,852.400024,19002576.0
2020-05-27,859.900024,909.799988,857.150024,903.650024,28012877.0
2020-05-28,920.0,950.0,913.950012,945.25,37744403.0
2020-05-29,944.0,955.0,923.450012,951.650024,26512583.0
2020-06-01,975.0,995.0,966.099976,987.650024,19595115.0
2020-06-02,986.700012,1005.0,975.200012,1001.0,20811797.0
2020-06-03,1020.0,1046.25,1015.450012,1022.25,25273044.0
2020-06-04,1028.050049,1038.949951,991.099976,1001.700012,27137941.0
2020-06-05,1003.099976,1042.400024,1002.799988,1033.349976,17597992.0
2020-06-08,1060.0,1066.650024,1006.400024,1015.900024,24906332.0
2020-06-09,1020.0,1026.75,979.549988,987.299988,30922073.0
2020-06-10,990.0,999.849976,978.200012,991.849976,18248865.0
2020-06-11,985.0,988.400024,965.0,968.599976,15448857.0
2020-06-12,928.0,986.650024,928.0,982.75,21322438.0
2020-06-15,968.0,974.0,943.0,949.849976,16004968.0
2020-06-16,975.0,993.950012,952.0,990.400024,22699985.0
2020-06-17,989.0,998.900024,973.25,979.25,18478919.0
2020-06-18,980.0,1024.900024,972.0,1019.950012,20435063.0
2020-06-19,1017.950012,1043.0,1012.150024,1033.349976,23938876.0
2020-06-22,1039.449951,1045.949951,1023.799988,1028.75,14847237.0
2020-06-23,1039.0,1045.0,1016.549988,1042.300049,14415256.0
2020-06-24,1048.5,1057.5,1030.050049,1032.5,19714623.0
2020-06-25,1021.900024,1049.0,1007.0,1028.75,35323395.0
2020-06-26,1041.0,1063.0,1028.0,1056.449951,19984569.0
2020-06-29,1037.0,1082.599976,1037.0,1076.050049,23002978.0
2020-06-30,1074.0,1078.550049,1056.300049,1065.849976,17873065.0
2020-07-01,1065.849976,1096.0,1061.300049,1084.599976,17423359.0
2020-07-02,1090.300049,1111.25,1085.199951,1089.400024,18477248.0
2020-07-03,1093.0,1095.800049,1070.0,1073.949951,13798627.0
2020-07-06,1107.949951,1119.900024,1100.0,1103.0,17779108.0
2020-07-07,1109.400024,1111.699951,1093.050049,1105.150024,12174925.0
2020-07-08,1107.0,1124.900024,1105.0,1110.349976,15028175.0
2020-07-09,1118.0,1129.699951,1107.25,1124.949951,10057242.0
2020-07-10,1117.900024,1120.0,1099.550049,1105.099976,8781489.0
2020-07-13,1109.900024,1113.0,1071.300049,1080.25,14961057.0
2020-07-14,1062.599976,1068.900024,1050.0,1058.849976,13306337.0
2020-07-15,1070.199951,1079.0,1050.099976,1053.150024,10487197.0
2020-07-16,1053.650024,1065.5,1034.099976,1062.550049,11831228.0
2020-07-17,1059.050049,1104.0,1058.300049,1098.449951,14202869.0
2020-07-20,1135.0,1152.900024,1124.150024,1133.050049,32562048.0
2020-07-21,1152.050049,1157.949951,1134.0,1138.550049,23756211.0
2020-07-22,1138.5,1144.5,1117.550049,1126.349976,12359006.0
2020-07-23,1125.0,1143.900024,1116.25,1130.400024,10074561.0
2020-07-24,1122.900024,1122.900024,1101.25,1119.099976,9799220.0
2020-07-27,1099.849976,1103.0,1075.349976,1079.5,18985047.0
2020-07-28,1079.0,1094.400024,1059.5,1086.650024,17798225.0
2020-07-29,1081.0,1088.5,1055.550049,1064.599976,16796043.0
2020-07-30,1074.0,1083.650024,1046.699951,1050.650024,13478133.0
2020-07-31,1057.699951,1057.699951,1020.049988,1032.800049,18863348.0
2020-08-03,1025.949951,1026.949951,993.0,1002.0,15891771.0
2020-08-04,1008.0,1061.050049,1003.0,1041.650024,30153084.0
2020-08-05,1047.949951,1055.800049,1020.0,1027.550049,16610680.0
2020-08-06,1037.0,1055.0,1026.25,1040.699951,16823444.0
2020-08-07,1034.849976,1047.199951,1020.599976,1043.849976,12418392.0
2020-08-10,1044.0,1064.0,1043.800049,1050.650024,11086427.0
2020-08-11,1048.5,1071.0,1048.5,1066.650024,10068074.0
2020-08-12,1065.0,1066.0,1048.0,1063.699951,10333216.0
2020-08-13,1067.949951,1071.349976,1056.5,1059.050049,9946370.0
2020-08-14,1065.900024,1065.900024,1027.300049,1034.449951,10462256.0
2020-08-17,1047.0,1047.0,1020.200012,1032.75,9780506.0
2020-08-18,1028.0,1061.650024,1022.0,1056.5,12020412.0
2020-08-19,1065.0,1069.800049,1056.25,1066.599976,8857812.0
2020-08-20,1054.949951,1068.949951,1052.0,1059.0,9608367.0
